lat,lng,Title,City,State,Group,Ideology,Headquarters,Statewide,Year,UniqueID
37.8043514,-122.2711639,Black Riders Liberation Party,Oakland,CALIFORNIA,"",Black Separatist,"","",2017,0402ea67-5d7c-4a42-bb1c-8bd4a74d40a5
37.8043514,-122.2711639,Nation of Islam,Oakland,CALIFORNIA,Nation of Islam,Black Separatist,"","",2017,4b567a5a-7560-49fa-97c2-1187cee0fca9
37.8043514,-122.2711639,Black Riders Liberation Party,Oakland,CALIFORNIA,"",Black Separatist,Yes,"",2018,3b6d0239-f162-4234-9796-f9690c8f3c19
37.8043514,-122.2711639,Israelite School of Universal Practical Knowledge,Oakland,CALIFORNIA,"",Black Separatist,"","",2018,6ace042a-c9ce-499f-9cd2-36a7e88d1d00
37.8043514,-122.2711639,Nation of Islam,Oakland,CALIFORNIA,Nation of Islam,Black Separatist,"","",2018,c076d9b0-6add-437f-a3b5-583aa19fbcad
37.8043514,-122.2711639,Great Millstone,Oakland,CALIFORNIA,"",Black Separatist,"","",2019,019c8262-dc4e-4fbf-bac4-e0c08f4498b7
37.8043514,-122.2711639,Israelite School of Universal Practical Knowledge,Oakland,CALIFORNIA,"",Black Separatist,"","",2019,b8f173f7-9131-4f9c-8388-a39818af42e8
37.8043514,-122.2711639,Nation of Islam,Oakland,CALIFORNIA,Nation of Islam,Black Separatist,"","",2019,ffb4b6cf-2e2b-4092-ab32-d7b1e8af624d
39.9009465,-75.0846179,National Socialist Movement,Oaklyn,NEW JERSEY,National Socialist Movement,Neo-Nazi,"","",2002,60efec2a-7b64-4950-9758-0fe380ca9699
39.9009465,-75.0846179,National Socialist Movement,Oaklyn,NEW JERSEY,National Socialist Movement,Neo-Nazi,"","",2003,cc4ba992-f521-4708-97f2-7101e48b61a2
39.9009465,-75.0846179,National Socialist Movement,Oaklyn,NEW JERSEY,National Socialist Movement,Neo-Nazi,"","",2004,6ae60547-27bb-4591-8de7-31e535b16e9f
39.9009465,-75.0846179,National Socialist Movement,Oaklyn,NEW JERSEY,National Socialist Movement,Neo-Nazi,"","",2005,32427697-7b6f-412d-8538-0bf1fdf210a9
40.133503,-75.4636031,White Knights of the Ku Klux Klan of Pennsylvania,Oaks,PENNSYLVANIA,"",Ku Klux Klan,"","",2001,946a6409-2d7d-43b4-b525-577e2c29d8b6
40.133503,-75.4636031,Invisible Empire White Knights of the Ku Klux Klan,Oaks,PENNSYLVANIA,"",Ku Klux Klan,"","",2002,67b2da11-1f8c-43b9-850e-b1ceb10040e5
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,"",White Nationalist,"","",2000,978f6889-8bfb-4fa7-a9da-ec0ed07b3266
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,"",White Nationalist,"","",2001,cf66fd0c-4c55-46c0-81ea-94a5290b5041
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,"",White Nationalist,"","",2002,34a805b2-e904-42ea-ab11-74b3c777ee45
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2003,ad3bea20-7b2c-4105-98f4-0af23aa6d40c
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2004,43b2bb49-1371-43f4-ba40-7309d8d3a879
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2005,09bdf82f-091d-4d92-807a-9e62d6c2d631
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2006,3b858705-fab9-4d31-819b-79e6e4ee066c
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2007,9c6bdfd8-86fa-4da4-843f-e355ead800a7
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2008,49f1af62-2867-4e61-a177-5a732b5dbf06
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2009,18a44bea-a0cc-4711-b15d-7cfd7b0d399a
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2010,6ff0ad48-b8d3-4ea1-abc3-e0833d940679
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2011,57304b04-9735-4704-9391-9ff5e0b753d6
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2012,b3818156-162e-4d10-9294-854de140cd86
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2013,a41a9ffc-8641-456d-a0a5-65a726d93069
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2014,11525dbd-ae52-4c4d-8804-f2a50dc42fc4
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2015,05e66601-80ae-4ea4-9489-776951194c13
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2016,7b568b2c-aaf3-478d-a245-ac4d8daefd92
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2017,26868bd6-b178-4d11-b2c2-d1ddc4fc2128
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,Yes,"",2018,94d5680d-6c7f-40ee-8687-ae2c9177194b
38.8809451,-77.3008172,American Renaissance/New Century Foundation,Oakton,VIRGINIA,American Renaissance,White Nationalist,"","",2019,775d7582-f976-4f29-a715-5a5820a8dd39
29.1871986,-82.1400923,Klan Store,Ocala,FLORIDA,"",Ku Klux Klan,"","",2004,4f9de1e1-2ac2-4991-b26b-13db33bf6e85
29.1871986,-82.1400923,Empire Knights of the KKK,Ocala,FLORIDA,"",Ku Klux Klan,"","",2005,c227c56a-d1c7-47a3-9d83-44e6c5cac396
29.1871986,-82.1400923,Klan Store,Ocala,FLORIDA,"",Ku Klux Klan,"","",2005,81c92cf6-4f97-44b3-9e78-c8ae6b2df49a
29.1871986,-82.1400923,Klan Store,Ocala,FLORIDA,"",Ku Klux Klan,"","",2006,72e33ff3-dad4-4735-810f-ba79740ac9ee
29.1871986,-82.1400923,National Socialist Movement,Ocala,FLORIDA,National Socialist Movement,Neo-Nazi,"","",2006,5fe4bf3f-728f-4847-97c0-2e51f9149b97
29.1871986,-82.1400923,Klan Store,Ocala,FLORIDA,"",Ku Klux Klan,"","",2007,360f0d2b-5c15-4866-90f1-d4aa27cc2340
29.1871986,-82.1400923,National Socialist Movement,Ocala,FLORIDA,National Socialist Movement,Neo-Nazi,"","",2007,1e83018d-164e-41e7-b32f-97f0c1e2dee9
29.1871986,-82.1400923,National Socialist Movement,Ocala,FLORIDA,"",Neo-Nazi,"","",2008,3fad1668-cfd0-45e7-ae2d-6246c98e7140
29.1871986,-82.1400923,Confederate Hammerskins,Ocala,FLORIDA,"",Racist Skinhead,"","",2011,e47900a4-ac68-43eb-a724-527336ec816f
29.1871986,-82.1400923,Confederate Hammerskins,Ocala,FLORIDA,"",Racist Skinhead,"","",2012,939c6a00-e105-41d8-945a-cd54dcf4d576
29.1871986,-82.1400923,Confederate Hammerskins,Ocala,FLORIDA,"",Racist Skinhead,"","",2013,5fb652fd-91fc-4b3e-8ff9-cee3a63ad410
29.1871986,-82.1400923,Confederate Hammerskins,Ocala,FLORIDA,"",Racist Skinhead,"","",2014,e26493c9-7296-414d-a377-4e1b459c56dd
29.1871986,-82.1400923,League of the South,Ocala,FLORIDA,League of the South,Neo-Confederate,"","",2018,2a24a4ef-6089-4e2a-b913-4b4dae13067a
29.1871986,-82.1400923,League of the South,Ocala,FLORIDA,League of the South,Neo-Confederate,"","",2019,6d74b6d2-6863-45f9-8a6f-6b9ba6fb418b
40.3181663,-74.0151382,Aryan Raiders,Oceanport,NEW JERSEY,"",Neo-Nazi,"","",2003,e44e5e56-98a8-4fdc-882b-052e530d11e2
34.749245,-82.9931607,League of the South,Oconee County,SOUTH CAROLINA,League of the South,Neo-Confederate,"","",2001,42ecc7d6-9bc2-4321-96d3-627412eac855
34.749245,-82.9931607,League of the South,Oconee County,SOUTH CAROLINA,League of the South,Neo-Confederate,"","",2002,fc28ea3f-5134-4e88-9f9b-b2c34b0fbb5c
34.749245,-82.9931607,League of the South,Oconee County,SOUTH CAROLINA,League of the South,Neo-Confederate,"","",2003,59c85547-4888-42c9-b3a9-b4bf13d18c06
34.749245,-82.9931607,League of the South,Oconnee County,SOUTH CAROLINA,League of the South,Neo-Confederate,"","",2004,12533469-fc01-46d4-a2ee-98fffb24887e
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2009,a7385e57-d641-49d3-b73d-f4caef195128
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2009,b04e7784-24e5-4611-9b9a-56cfdfb8ae52
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2010,3327aba0-e14e-4c8f-be0c-960c4016d2b1
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2010,51e5bd2c-8cbb-4896-9f27-6fe8db36357c
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2011,94ae7dcc-7b8c-4614-82f3-b42e7b63f17a
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2011,75cc8512-e994-4d02-ba12-62b5cac578de
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2012,9d89c901-5569-438d-8aa5-e6096c259ca7
31.8456816,-102.3676431,IHS Press,Odessa,TEXAS,"",Radical Traditional Catholicism,"","",2017,08ae5270-ee71-4a72-8181-8c9332042462
31.8456816,-102.3676431,National Alliance,OdessaMidland,TEXAS,National Alliance,Neo-Nazi,"","",2003,1633c8aa-7116-4b16-a20c-3590876577c4
31.8456816,-102.3676431,National Alliance,OdessaMidland,TEXAS,National Alliance,Neo-Nazi,"","",2004,ed5a5726-20ef-4a02-a819-2ef53fc7bec5
31.8456816,-102.3676431,National Alliance,OdessaMidland,TEXAS,National Alliance,Neo-Nazi,"","",2005,91468936-4a7c-4e88-8140-c9b58d37b5b9
41.1282178,-101.7203993,National Socialist Movement,Ogalalla,NEBRASKA,National Socialist Movement,Neo-Nazi,"","",2000,da588aa9-cd16-4787-9569-79185faa880f
41.1282178,-101.7203993,Racial Covenant Knights of the Ku Klux Klan,Ogallala,NEBRASKA,"",Ku Klux Klan,"","",2001,aa7e3984-a58f-4b2a-beca-45996b989902
41.223,-111.9738304,World Church of the Creator,Ogden,UTAH,"",Neo-Nazi,"","",2002,d86d0bcc-89dc-44a3-a480-2ea493c7870f
41.223,-111.9738304,Proud Boys,Ogden,UTAH,Proud Boys,General Hate,"","",2018,1eb1d3ec-f57b-4926-ad77-1f888c009488
45.8321825,-93.4263416,Prussians Motorcycle Club,Ogilvie,MINNESOTA,"",Neo-Nazi,"","",2006,ebbff473-9fef-471e-b0ea-90d216dba3d6
41.4339484,-79.7064413,Ku Klos Knights of the KKK,Oil City,PENNSYLVANIA,"",Ku Klux Klan,"","",2013,70634a7c-8cc6-48b7-8d57-46638fd7f3ee
41.4339484,-79.7064413,Ku Klos Knights of the KKK,Oil City,PENNSYLVANIA,"",Ku Klux Klan,"","",2014,ce25217f-8012-4372-b192-18fbca9e9f03
41.4339484,-79.7064413,Ku Klos Knights of the KKK,Oil City,PENNSYLVANIA,"",Ku Klux Klan,"","",2015,dbe5f8bf-eeb7-40f4-b82d-849feb6008ae
41.4339484,-79.7064413,Ku Klos Knights of the KKK,Oil City,PENNSYLVANIA,"",Ku Klux Klan,"","",2016,d20bfbc7-3dbd-4b08-8833-5d164793d6f8
35.4196799,-119.0195452,Vinland Clothing,Oildale,CALIFORNIA,"",Racist Skinhead,"","",2016,fd7c8f30-76f1-439a-9d26-4afa9de76b44
27.2439349,-80.8297828,World Church of the Creator,Okeechobee,FLORIDA,"",Neo-Nazi,"","",2000,eca4377b-7cdd-4b49-b3a4-bebc99d389fe
27.2439349,-80.8297828,World Church of the Creator,Okeechobee,FLORIDA,"",Neo-Nazi,"","",2001,4877cb8a-5571-4309-89d4-949e32cced1a
27.2439349,-80.8297828,World Church of the Creator,Okeechobee,FLORIDA,"",Neo-Nazi,"","",2002,52dfe7c1-8483-457f-9983-3ab6c76b90c0
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma  City,OKLAHOMA,"",Black Separatist,"","",2008,58cc6aa2-9ebd-4578-ac15-4369bb9258e3
35.4675602,-97.5164276,National Socialist Movement,Oklahoma City,OKLAHOMA,National Socialist Movement,Neo-Nazi,"","",2006,7b7facdf-47eb-4521-b1df-896848b91b6b
35.4675602,-97.5164276,National Socialist Movement,Oklahoma City,OKLAHOMA,National Socialist Movement,Neo-Nazi,"","",2007,084acb41-20c3-4540-b67e-edab75810195
35.4675602,-97.5164276,Nation of Islam,Oklahoma City,OKLAHOMA,Nation of Islam,Black Separatist,"","",2008,7c0e0823-e6e4-4ebb-ba94-700baab9e1cf
35.4675602,-97.5164276,National Socialist Movement,Oklahoma City,OKLAHOMA,"",Neo-Nazi,"","",2008,406c2999-1d8f-4326-8d94-4171192439a4
35.4675602,-97.5164276,National Socialist Movement,Oklahoma City,OKLAHOMA,"",Neo-Nazi,"","",2009,a2e349fa-d76c-4ed5-87c6-511785b2b85c
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2009,7a3df5e8-7138-46f4-b23c-ef70f051733c
35.4675602,-97.5164276,United White Knights of the KKK,Oklahoma City,OKLAHOMA,"",Ku Klux Klan,"","",2009,8c0e5d6d-eef7-44b0-9733-da66c9d0fb5d
35.4675602,-97.5164276,Council of Conservative Citizens,Oklahoma City,OKLAHOMA,Council of Conservative Citizens,White Nationalist,"","",2010,03bf2f9c-230f-43ea-8a8e-d3f79ae7c9b4
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2010,d4c860bc-bc43-4850-b7b8-ec7664895743
35.4675602,-97.5164276,National Socialist Movement,Oklahoma City,OKLAHOMA,National Socialist Movement,Neo-Nazi,"","",2010,277b606b-7999-44ff-8678-d08f6d883584
35.4675602,-97.5164276,United White Knights of the KKK,Oklahoma City,OKLAHOMA,"",Ku Klux Klan,"","",2010,f4307a57-4ee5-4289-90fb-e1a39454485a
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2011,946c3cce-d503-4486-92bc-d131e662e6e7
35.4675602,-97.5164276,National Black Foot Soldier Network,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2011,78c87e64-5ced-4773-af79-405eaf0c084f
35.4675602,-97.5164276,National Socialist Movement,Oklahoma City,OKLAHOMA,National Socialist Movement,Neo-Nazi,"","",2011,78cfa5cc-1e6c-4fba-8393-cce4d3f2f2bb
35.4675602,-97.5164276,Windsor Hills Baptist Church,Oklahoma City,OKLAHOMA,"",Anti-LGBTQ,"","",2011,93f708e4-4a09-4d75-80c6-6dceafea3313
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2012,739a8946-bb62-4865-a117-f816f037b3b3
35.4675602,-97.5164276,Nation of Islam,Oklahoma City,OKLAHOMA,Nation of Islam,Black Separatist,"","",2012,52f80272-02a9-4385-a084-9dcd618d95d0
35.4675602,-97.5164276,United White Knights of the KKK,Oklahoma City,OKLAHOMA,"",Ku Klux Klan,"","",2012,85ef5a91-5066-4290-abdb-026d74eb35ea
35.4675602,-97.5164276,Windsor Hills Baptist Church,Oklahoma City,OKLAHOMA,"",Anti-LGBTQ,"","",2012,9161b3d2-a4ab-4fe1-abce-e3056fade81b
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2013,4fbaf32f-5de1-4852-bc66-23d03f60cf24
35.4675602,-97.5164276,United White Knights of the KKK,Oklahoma City,OKLAHOMA,"",Ku Klux Klan,"","",2013,b1043086-bb9b-4b9b-92fe-9637dd3c1660
35.4675602,-97.5164276,Windsor Hills Baptist Church,Oklahoma City,OKLAHOMA,"",Anti-LGBTQ,"","",2013,a8578e89-e2d7-4c4c-9208-b5694129c3fa
35.4675602,-97.5164276,Windsor Hills Baptist Church,Oklahoma City,OKLAHOMA,"",Anti-LGBTQ,"","",2014,0edc4bcf-c345-4b2a-93b8-c636b4bd8370
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2014,b553c185-8b53-4299-ad16-4cd7ac5a92d2
35.4675602,-97.5164276,Aryan Nations Sadistic Souls MC,Oklahoma City,OKLAHOMA,"",Neo-Nazi,"","",2014,cf782b80-3f18-420d-9151-95b53691e3a2
35.4675602,-97.5164276,Israel United in Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2015,546c71d2-2afa-4527-8ae0-3e479dae6d9a
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2015,b7fbb684-133f-44c1-b9d3-1d90630234d4
35.4675602,-97.5164276,Loyal White Knights of the KKK,Oklahoma City,OKLAHOMA,"",Ku Klux Klan,"","",2015,035e01e7-4111-4494-8342-9822df182bb3
35.4675602,-97.5164276,Windsor Hills Baptist Church,Oklahoma City,OKLAHOMA,"",Anti-LGBTQ,"","",2015,1d9e8554-cc3a-4264-bc53-5cdb7c79b460
35.4675602,-97.5164276,The Israelite Church of God in Jesus Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2016,c1bad343-a74a-47c1-9632-be4b2ea96c44
35.4675602,-97.5164276,Windsor Hills Baptist Church,Oklahoma City,OKLAHOMA,"",Anti-LGBTQ,"","",2016,813baf7e-60af-48d4-8c2a-d99482ad7732
35.4675602,-97.5164276,Israel United in Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2017,9bd3b5a2-6dab-47fa-8127-bc9c49162a22
35.4675602,-97.5164276,Israel United in Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2017,6616fb18-e157-4f92-b262-f4ef6261ddd2
35.4675602,-97.5164276,Israelite School of Universal Practical Knowledge,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2017,f8a71e65-db19-4abd-a5c7-0bba6246582c
35.4675602,-97.5164276,Nation of Islam,Oklahoma City,OKLAHOMA,Nation of Islam,Black Separatist,"","",2017,4327b988-a8b9-4394-82ff-5a6dbd0953b9
35.4675602,-97.5164276,Israel United In Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2018,049aa26d-b52d-43d9-aac7-5bb1fb6d7c21
35.4675602,-97.5164276,Israelite School of Universal Practical Knowledge,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2018,90ed2fb7-d3aa-47b8-8b3d-1573145144bf
35.4675602,-97.5164276,Nation of Islam,Oklahoma City,OKLAHOMA,Nation of Islam,Black Separatist,"","",2018,7b83627d-8ef2-4d2c-aed2-5e0094ef6828
35.4675602,-97.5164276,Stedfast Baptist Church,Oklahoma City,OKLAHOMA,"",Anti-LGBTQ,"","",2019,80b31059-bf64-4402-957d-8f19ba8fab72
35.4675602,-97.5164276,Israel United In Christ,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2019,120532f7-4525-43a4-b9a9-620fac55ea45
35.4675602,-97.5164276,Israelite School of Universal Practical Knowledge,Oklahoma City,OKLAHOMA,"",Black Separatist,"","",2019,d5577191-7b3c-470e-8c0e-a1eb5790e842
35.4675602,-97.5164276,Nation of Islam,Oklahoma City,OKLAHOMA,Nation of Islam,Black Separatist,"","",2019,f2724065-4eb6-41d2-8205-8f537cff8e62
35.6266957,-95.9515399,White Revolution,Okmulgee,OKLAHOMA,"",Neo-Nazi,"","",2008,7838f6cb-27ac-4d8a-88ac-1fda1765361e
38.6049853,-107.9822884,National Knights of the KKK,Olathe,COLORADO,"",Ku Klux Klan,"","",2004,62c250ca-1f5c-4ad7-9758-07f015a290bd
38.6049853,-107.9822884,National Knights of the KKK,Olathe,COLORADO,"",Ku Klux Klan,"","",2005,deaf03c5-30cb-4d40-b360-6d9648385299
38.6049853,-107.9822884,National Knights of the KKK,Olathe,COLORADO,"",Ku Klux Klan,"","",2006,dff4be40-9691-4188-853c-5bfb41513a5c
38.6049853,-107.9822884,National Knights of the KKK,Olathe,COLORADO,"",Ku Klux Klan,"","",2007,84540408-fe8f-4b3d-aabe-ec297cfb3ae4
38.6049853,-107.9822884,National Knights of the KKK,Olathe,COLORADO,"",Ku Klux Klan,"","",2009,b8bd9323-8afa-48b6-baab-4b4796957d91
38.8813958,-94.8191285,National Socialist Movement,Olathe,KANSAS,National Socialist Movement,Neo-Nazi,"","",2007,a91179bb-b9e5-46e3-a619-9f0c8a2b1714
38.8813958,-94.8191285,National Socialist Movement,Olathe,KANSAS,"",Neo-Nazi,"","",2008,2f8854c4-6e7e-4196-974c-64a3c854794d
40.4128551,-74.307282,New Jersey White Alliance,Old Bridge,NEW JERSEY,"",Racist Skinhead,"","",2004,d7f2d98f-ff9b-4fe3-bece-5095053b98dd
40.4128551,-74.307282,New Jersey White Alliance,Old Bridge,NEW JERSEY,"",Racist Skinhead,"","",2005,75696ffb-9088-4627-827d-412c8fd808d6
41.1341914,-91.5448829,Sigrdrifa,Olds,IOWA,"",White Nationalist,"","",2000,7afb407c-a64e-4228-bdfe-38ad45f819d3
41.1341914,-91.5448829,Sigrdrifa,Olds,IOWA,"",White Nationalist,"","",2001,a161f86c-9f63-4f03-9d1b-d3640e13fef6
41.1341914,-91.5448829,Sigrdrifa,Olds,IOWA,"",White Nationalist,"","",2003,f6bb6ada-08f9-432a-9b2f-2ab17d935c3f
34.9617604,-89.8295315,National Association for the Advancement of White People,Olive Branch,MISSISSIPPI,"",White Nationalist,"","",2000,36da3428-3901-4803-888f-3aa9fd079b2f
34.9617604,-89.8295315,Mississippi White Knights of the KKK,Olive Branch,MISSISSIPPI,"",Ku Klux Klan,"","",2009,08ef645b-9a66-402e-93e7-b1f464f795a1
47.0378741,-122.9006951,National Organization for European American Rights,Olympia,WASHINGTON,"",General Hate,"","",2000,2c59fa18-5297-4b70-aa16-c1b8a6a4bbe3
47.0378741,-122.9006951,European-American Unity and Rights Organization,Olympia,WASHINGTON,"",White Nationalist,"","",2001,b399a3b0-8093-44fb-bd2f-bbaef22940c8
47.0378741,-122.9006951,NF Publications,Olympia,WASHINGTON,"",General Hate,"","",2002,dfda4a69-4455-4b2f-bc50-f3f116d35ece
47.0378741,-122.9006951,NF Publications,Olympia,WASHINGTON,"",General Hate,"","",2003,7a38934e-1b2c-482b-a289-5febf3d84266
47.0378741,-122.9006951,NF Publications,Olympia,WASHINGTON,"",General Hate,"","",2004,06d6df05-5846-4a52-97e9-acb3a340a299
47.0378741,-122.9006951,NF Publications,Olympia,WASHINGTON,"",General Hate,"","",2005,4e6775ea-ee06-4ffc-aa23-4f0d728cc5c5
41.2565369,-95.9345034,Aryan Nations/Aryan National Alliance,Omaha,NEBRASKA,"",Neo-Nazi,"","",2000,90ca8bad-2329-4e0a-9594-3cfc7d3a867b
41.2565369,-95.9345034,Aryan Nations,Omaha,NEBRASKA,"",Neo-Nazi,"","",2001,e8e6dc97-36ab-4ca1-b985-ea9f951a927e
41.2565369,-95.9345034,Brotherhood of Klans,Omaha,NEBRASKA,"",Ku Klux Klan,"","",2002,ccaac87f-e5c9-43a5-83ab-675b869bf1b3
41.2565369,-95.9345034,Brotherhood of Klans Knights of the KKK,Omaha,NEBRASKA,"",Ku Klux Klan,"","",2003,32fcd946-b3a6-4bff-9b35-ff3a91dd5455
41.2565369,-95.9345034,Nation of Islam,Omaha,NEBRASKA,Nation of Islam,Black Separatist,"","",2003,687a7a1e-42f9-42b6-b9a0-7c13a05b1f7f
41.2565369,-95.9345034,National Alliance,Omaha,NEBRASKA,National Alliance,Neo-Nazi,"","",2003,9fc287b0-578c-461f-afc7-f22d62b5e5a7
41.2565369,-95.9345034,Brotherhood of Klans Knights of the KKK,Omaha,NEBRASKA,"",Ku Klux Klan,"","",2004,65b0ec9f-dbb0-43b7-8946-99c6c45327e5
41.2565369,-95.9345034,National Alliance,Omaha,NEBRASKA,National Alliance,Neo-Nazi,"","",2004,190126b8-bfcb-41fd-a0ac-41bd4b1ec2ea
41.2565369,-95.9345034,Brotherhood of Klans Knights of the KKK,Omaha,NEBRASKA,"",Ku Klux Klan,"","",2005,940a69ab-299b-4ddf-bbbb-52cb9afaaa7b
41.2565369,-95.9345034,National Alliance,Omaha,NEBRASKA,National Alliance,Neo-Nazi,"","",2005,aecb91e6-3694-45be-91a8-ddd94d73c0f5
41.2565369,-95.9345034,Brotherhood of Klans Knights of the KKK,Omaha,NEBRASKA,"",Ku Klux Klan,"","",2006,cb7b5897-0516-4605-a71b-914d5b477c0d
41.2565369,-95.9345034,White Revolution,Omaha,NEBRASKA,"",Neo-Nazi,"","",2006,441035ac-9046-4c7d-aa63-302a4c551799
41.2565369,-95.9345034,Brotherhood of Klans Knights of the KKK,Omaha,NEBRASKA,"",Ku Klux Klan,"","",2007,90a71502-ae7e-46a1-98df-28bb5f3f3929
41.2565369,-95.9345034,Brotherhood of Klans Knights of the KKK,Omaha,NEBRASKA,"",Ku Klux Klan,"","",2008,a35bacc2-17e3-4081-8577-eefd818e06d8
41.2565369,-95.9345034,The Israelite Church of God in Jesus Christ,Omaha,NEBRASKA,"",Black Separatist,"","",2008,dcf687eb-73a5-4df8-90c7-98efb62250ef
41.2565369,-95.9345034,National Socialist Movement,Omaha,NEBRASKA,"",Neo-Nazi,"","",2009,0577d805-4d13-4945-86cb-3a2e22cfa489
41.2565369,-95.9345034,The Israelite Church of God in Jesus Christ,Omaha,NEBRASKA,"",Black Separatist,"","",2009,b7e8bfee-37d3-40e7-bb5f-cb8722a2a4de
41.2565369,-95.9345034,The Israelite Church of God in Jesus Christ,Omaha,NEBRASKA,"",Black Separatist,"","",2010,140154f0-b60f-481a-b144-d7d6cee72c11
41.2565369,-95.9345034,National Black Foot Soldier Network,Omaha,NEBRASKA,"",Black Separatist,"","",2010,e32ac8fc-bd7e-407b-a2f0-e59ee881544d
41.2565369,-95.9345034,White Revolution,Omaha,NEBRASKA,"",Neo-Nazi,"","",2010,972c3417-067c-46ac-b009-1d193f891a28
41.2565369,-95.9345034,The Israelite Church of God in Jesus Christ,Omaha,NEBRASKA,"",Black Separatist,"","",2011,7bbfc2ab-236a-4cea-8f16-56073fcbce2f
41.2565369,-95.9345034,Nation of Islam,Omaha,NEBRASKA,Nation of Islam,Black Separatist,"","",2011,f9f45fb6-34ee-48ed-ad5f-cac95c26d648
41.2565369,-95.9345034,The Israelite Church of God in Jesus Christ,Omaha,NEBRASKA,"",Black Separatist,"","",2012,92915fd7-a7eb-42da-a0fa-9bba3034d20b
41.2565369,-95.9345034,Nation of Islam,Omaha,NEBRASKA,Nation of Islam,Black Separatist,"","",2012,3e6387b1-afa3-44a3-860b-8628782944e2
