lat,lng,Title,City,State,Group,Ideology,Headquarters,Statewide,Year
40.3495367,-76.2132824,Reformation-Bible Puritan-Baptist Church/Vatican Assassins,Newmanstown,PENNSYLVANIA,"",General Hate,Yes,"",2018
40.3495367,-76.2132824,Reformation-Bible Puritan-Baptist Church/Vatican Assassins,Newmanstown,PENNSYLVANIA,"",General Hate,"","",2019
33.3806716,-84.7996573,New Empire Knights of the Ku Klux Klan,Newnan,GEORGIA,"",Ku Klux Klan,"","",2013
33.6188829,-117.9298493,Imperial Klans of America Knights of the KKK,Newport Beach,CALIFORNIA,"",Ku Klux Klan,"","",2001
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2001
33.6188829,-117.9298493,Imperial Klans of America Knights of the KKK,Newport Beach,CALIFORNIA,"",Ku Klux Klan,"","",2002
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2002
33.6188829,-117.9298493,Imperial Klans of America Knights of the KKK,Newport Beach,CALIFORNIA,"",Ku Klux Klan,"","",2003
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2003
33.6188829,-117.9298493,Imperial Klans of America Knights of the KKK,Newport Beach,CALIFORNIA,"",Ku Klux Klan,"","",2004
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2004
33.6188829,-117.9298493,Imperial Klans of America Knights of the KKK,Newport Beach,CALIFORNIA,"",Ku Klux Klan,"","",2005
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2005
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2005
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2006
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2006
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2007
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2007
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2008
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2008
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2009
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2009
33.6188829,-117.9298493,Institute for Historical Review Store,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2010
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2010
33.6188829,-117.9298493,Institute for Historical Review Store,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2011
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2011
33.6188829,-117.9298493,Institute for Historical Review Store,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2012
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2012
33.6188829,-117.9298493,Institute for Historical Review Store,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2013
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2013
33.6188829,-117.9298493,Institute for Historical Review Store,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2014
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2014
33.6188829,-117.9298493,Institute for Historical Review Store,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2015
33.6188829,-117.9298493,Noontide Press,Newport Beach,CALIFORNIA,"",Holocaust Denial,"","",2015
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2016
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2017
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,Yes,"",2018
33.6188829,-117.9298493,Institute for Historical Review,Newport Beach,CALIFORNIA,Institute for Historical Review,Holocaust Denial,"","",2019
37.0870821,-76.4730122,World Church of the Creator,Newport News,VIRGINIA,"",Neo-Nazi,"","",2002
37.0870821,-76.4730122,Creativity Movement,Newport News,VIRGINIA,Creativity Movement,Neo-Nazi,"","",2003
37.0870821,-76.4730122,Imperial Klans of America Knights of the KKK,Newport News,VIRGINIA,"",Ku Klux Klan,"","",2005
37.0870821,-76.4730122,Creativity Movement,Newport News,VIRGINIA,Creativity Movement,Neo-Nazi,"","",2006
37.0870821,-76.4730122,Church of Creativity,Newport News,VIRGINIA,"",Neo-Nazi,"","",2007
37.0870821,-76.4730122,Creativity Movement,Newport News,VIRGINIA,Creativity Movement,Neo-Nazi,"","",2007
37.0870821,-76.4730122,Creativity Movement,Newport News,VIRGINIA,Creativity Movement,Neo-Nazi,"","",2008
37.0870821,-76.4730122,Israel United In Christ,Newport News,VIRGINIA,"",Black Separatist,"","",2019
39.091449,-84.4957757,United Northern and Southern Knights of the KKK,Newport,KENTUCKY,"",Ku Klux Klan,"","",2006
39.091449,-84.4957757,United Northern and Southern Knights of the KKK,Newport,KENTUCKY,"",Ku Klux Klan,"","",2007
44.8668528,-92.9997691,Panzerfaust Records,Newport,MINNESOTA,"",General Hate,"","",2000
44.8668528,-92.9997691,Panzerfaust Records,Newport,MINNESOTA,"",General Hate,"","",2001
44.8668528,-92.9997691,Panzerfaust Records,Newport,MINNESOTA,"",General Hate,"","",2002
44.8668528,-92.9997691,Panzerfaust Records,Newport,MINNESOTA,"",General Hate,"","",2003
44.8668528,-92.9997691,Panzerfaust Records,Newport,MINNESOTA,"",General Hate,"","",2004
44.8668528,-92.9997691,Asatru Folk Assembly,Newport,MINNESOTA,"",Neo-Volkisch,"","",2019
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,Knights of the Ku Klux Klan,Ku Klux Klan,"","",2003
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2004
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2005
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2006
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2007
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2008
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2010
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2011
35.9670412,-83.1876578,Knights of the Ku Klux Klan,Newport,TENNESSEE,"",Ku Klux Klan,"","",2012
31.3129575,-84.3357424,Sunshine on Government (SONG) Alliance,Newton,GEORGIA,"",Anti-Muslim,Yes,"",2018
35.6698552,-81.2214708,Christian Phalange,Newton,NORTH CAROLINA,"",Anti-Muslim,"","",2010
35.6698552,-81.2214708,Christian Phalange,Newton,NORTH CAROLINA,"",Anti-Muslim,"","",2011
35.6698552,-81.2214708,Christian Phalange,Newton,NORTH CAROLINA,"",Anti-Muslim,"","",2012
35.6698552,-81.2214708,Christian Phalange,Newton,NORTH CAROLINA,"",Anti-Muslim,"","",2013
40.2283371,-74.9322596,The Shoebat Foundation,Newtown,PENNSYLVANIA,"",Anti-Muslim,"","",2015
40.2283371,-74.9322596,The Shoebat Foundation,Newtown,PENNSYLVANIA,"",Anti-Muslim,"","",2016
40.2283371,-74.9322596,The Shoebat Foundation,Newtown,PENNSYLVANIA,"",Anti-Muslim,"","",2017
40.2283371,-74.9322596,"Shoebat Foundation, The",Newtown,PENNSYLVANIA,"",Anti-Muslim,Yes,"",2018
40.2283371,-74.9322596,The Shoebat Foundation,Newtown,PENNSYLVANIA,"",Anti-Muslim,Yes,"",2019
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2008
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2009
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2010
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2011
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2012
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2013
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2014
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2015
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2016
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2017
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,Yes,"",2018
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2019
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagrara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2006
43.0962143,-79.0377388,"Catholic Family News/Catholic Family Ministries, Inc.",Niagrara Falls,NEW YORK,"",Radical Traditional Catholicism,"","",2007
30.5168639,-86.482172,League of the South,Niceville,FLORIDA,League of the South,Neo-Confederate,"","",2000
37.0433863,-93.294353,American Knights of the Ku Klux Klan,Nixa,MISSOURI,"",Ku Klux Klan,"","",2000
37.0433863,-93.294353,American Knights of the Ku Klux Klan,Nixa,MISSOURI,"",Ku Klux Klan,"","",2001
33.9412127,-84.2135309,Council of Conservative Citizens,Norcross,GEORGIA,Council of Conservative Citizens,White Nationalist,"","",2000
33.9412127,-84.2135309,Council of Conservative Citizens,Norcross,GEORGIA,Council of Conservative Citizens,White Nationalist,"","",2003
33.9412127,-84.2135309,Council of Conservative Citizens,Norcross,GEORGIA,Council of Conservative Citizens,White Nationalist,"","",2004
33.9412127,-84.2135309,Council of Conservative Citizens,Norcross,GEORGIA,Council of Conservative Citizens,White Nationalist,"","",2005
33.9412127,-84.2135309,Crusaders for Yahweh,Norcross,GEORGIA,"",Christian Identity,"","",2011
33.9412127,-84.2135309,Crusaders for Yahweh,Norcross,GEORGIA,"",Christian Identity,"","",2012
33.9412127,-84.2135309,Strong Hold Baptist Church,Norcross,GEORGIA,"",Anti-LGBTQ,Yes,"",2019
36.8507689,-76.2858726,New Black Panther Party,Norfolk,VIRGINIA,New Black Panther Party,Black Separatist,"","",2000
36.8507689,-76.2858726,League of the South,Norfolk,VIRGINIA,League of the South,Neo-Confederate,"","",2001
36.8507689,-76.2858726,New Black Panther Party,Norfolk,VIRGINIA,New Black Panther Party,Black Separatist,"","",2001
36.8507689,-76.2858726,League of the South,Norfolk,VIRGINIA,League of the South,Neo-Confederate,"","",2002
36.8507689,-76.2858726,New Black Panther Party,Norfolk,VIRGINIA,New Black Panther Party,Black Separatist,"","",2002
36.8507689,-76.2858726,League of the South,Norfolk,VIRGINIA,League of the South,Neo-Confederate,"","",2003
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2004
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2006
36.8507689,-76.2858726,National Socialist Movement,Norfolk,VIRGINIA,National Socialist Movement,Neo-Nazi,"","",2006
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2007
36.8507689,-76.2858726,National Socialist Movement,Norfolk,VIRGINIA,National Socialist Movement,Neo-Nazi,"","",2007
36.8507689,-76.2858726,Volksfront,Norfolk,VIRGINIA,"",Racist Skinhead,"","",2007
36.8507689,-76.2858726,American National Socialist Workers Party,Norfolk,VIRGINIA,"",Neo-Nazi,"","",2008
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2008
36.8507689,-76.2858726,National Socialist Movement,Norfolk,VIRGINIA,"",Neo-Nazi,"","",2008
36.8507689,-76.2858726,National Socialist Movement,Norfolk,VIRGINIA,"",Neo-Nazi,"","",2009
36.8507689,-76.2858726,Volksfront,Norfolk,VIRGINIA,"",Racist Skinhead,"","",2009
36.8507689,-76.2858726,Volksfront,Norfolk,VIRGINIA,"",Racist Skinhead,"","",2010
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2011
36.8507689,-76.2858726,Volksfront,Norfolk,VIRGINIA,"",Racist Skinhead,"","",2011
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2012
36.8507689,-76.2858726,United Klans of America,Norfolk,VIRGINIA,"",Ku Klux Klan,"","",2012
36.8507689,-76.2858726,Volksfront,Norfolk,VIRGINIA,"",Racist Skinhead,"","",2012
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2013
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2013
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2014
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2014
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2015
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2015
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2016
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2016
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2017
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2018
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,Yes,"",2018
36.8507689,-76.2858726,Nation of Islam,Norfolk,VIRGINIA,Nation of Islam,Black Separatist,"","",2019
36.8507689,-76.2858726,IHS Press,Norfolk,VIRGINIA,"",Radical Traditional Catholicism,"","",2019
36.4457015,-78.1983273,Loyal White Knights of the KKK,Norlina,NORTH CAROLINA,"",Ku Klux Klan,"","",2015
40.121497,-75.3399048,The Israelite Church of God in Jesus Christ,Norristown,PENNSYLVANIA,"",Black Separatist,"","",2008
40.121497,-75.3399048,Israelite Church of God in Jesus Christ,Norristown,PENNSYLVANIA,"",Black Separatist,"","",2010
40.121497,-75.3399048,Israelite Church of God in Jesus Christ,Norristown,PENNSYLVANIA,"",Black Separatist,"","",2011
40.121497,-75.3399048,Israelite Church of God in Jesus Christ,Norristown,PENNSYLVANIA,"",Black Separatist,"","",2012
40.121497,-75.3399048,The Israelite Church of God in Jesus Christ,Norristown,PENNSYLVANIA,"",Black Separatist,"","",2013
40.121497,-75.3399048,Israelite Church of God in Jesus Christ,Norristown,PENNSYLVANIA,"",Black Separatist,"","",2014
45.0188878,-92.7777989,World Church of the Creator,North Baport,MINNESOTA,"",Neo-Nazi,"","",2001
45.0188878,-92.7777989,World Church of the Creator,North Bayport,MINNESOTA,"",Neo-Nazi,"","",2000
43.4065012,-124.2242803,Aryan Nations,North Bend,OREGON,"",Neo-Nazi,"","",2003
43.4065012,-124.2242803,Aryan Nations,North Bend,OREGON,"",Neo-Nazi,"","",2004
43.4065012,-124.2242803,Aryan Nations,North Bend,OREGON,"",Neo-Nazi,"","",2005
40.8042674,-74.012084,Aryan Nations/Aryan National Alliance,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2000
40.8042674,-74.012084,Aryan Nations,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2001
40.8042674,-74.012084,Aryan Nations,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2002
40.8042674,-74.012084,Aryan Nations,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2003
40.8042674,-74.012084,Aryan Nations,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2004
40.8042674,-74.012084,Aryan Nations,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2005
40.8042674,-74.012084,Aryan Nations 88,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2010
40.8042674,-74.012084,Aryan Nations 88,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2011
40.8042674,-74.012084,Aryan Nations 88,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2012
40.8042674,-74.012084,Aryan Nations,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2013
40.8042674,-74.012084,Aryan Nations,North Bergen,NEW JERSEY,"",Neo-Nazi,"","",2014
32.8771106,-80.0130514,Aryan Action,North Charleston,SOUTH CAROLINA,"",Racist Skinhead,"","",2001
32.8771106,-80.0130514,Nation of Islam,North Charleston,SOUTH CAROLINA,Nation of Islam,Black Separatist,"","",2018
32.8771106,-80.0130514,Nation of Islam,North Charleston,SOUTH CAROLINA,Nation of Islam,Black Separatist,"","",2019
34.6255842,-83.7933335,National Socialist Movement,North Georgia,GEORGIA,National Socialist Movement,Neo-Nazi,"","",2011
34.6255842,-83.7933335,National Socialist Movement,North Georgia,GEORGIA,National Socialist Movement,Neo-Nazi,"","",2012
34.6255842,-83.7933335,National Socialist Movement,North Georgia,GEORGIA,National Socialist Movement,Neo-Nazi,"","",2013
38.6857362,-121.3721745,Life Rune Industries,North Highlands,CALIFORNIA,"",Hate Music,"","",2010
38.6857362,-121.3721745,Life Rune Industries,North Highlands,CALIFORNIA,"",Hate Music,"","",2011
34.187044,-118.3812562,Jewish Defense League,North Hollywood,CALIFORNIA,"",General Hate,"","",2006
34.187044,-118.3812562,Jewish Defense League,North Hollywood,CALIFORNIA,"",General Hate,"","",2007
34.769536,-92.2670941,Crusade for Christ,North Little Rock,ARKANSAS,"",Christian Identity,"","",2001
34.769536,-92.2670941,Crusade for Christ,North Little Rock,ARKANSAS,"",Christian Identity,"","",2002
34.769536,-92.2670941,Crusade for Christ,North Little Rock,ARKANSAS,"",Christian Identity,"","",2003
34.769536,-92.2670941,Nation of Islam,North Little Rock,ARKANSAS,Nation of Islam,Black Separatist,"","",2018
34.769536,-92.2670941,Nation of Islam,North Little Rock,ARKANSAS,Nation of Islam,Black Separatist,"","",2019
25.8900949,-80.1867138,The Israelite Church of God in Jesus Christ,North Miami,FLORIDA,"",Black Separatist,"","",2008
25.8900949,-80.1867138,The Israelite Church of God in Jesus Christ,North Miami,FLORIDA,"",Black Separatist,"","",2009
25.8900949,-80.1867138,The Israelite Church of God in Jesus Christ,North Miami,FLORIDA,"",Black Separatist,"","",2010
25.8900949,-80.1867138,The Israelite Church of God in Jesus Christ,North Miami,FLORIDA,"",Black Separatist,"","",2011
25.8900949,-80.1867138,The Israelite Church of God in Jesus Christ,North Miami,FLORIDA,"",Black Separatist,"","",2012
25.8900949,-80.1867138,The Israelite Church of God in Jesus Christ,North Miami,FLORIDA,"",Black Separatist,"","",2013
44.9919418,-93.2941662,The Israelite Church of God in Jesus Christ,North Minneapolis,MINNESOTA,"",Black Separatist,"","",2008
44.9919418,-93.2941662,The Israelite Church of God in Jesus Christ,North Minneapolis,MINNESOTA,"",Black Separatist,"","",2009
44.9919418,-93.2941662,The Israelite Church of God in Jesus Christ,North Minneapolis,MINNESOTA,"",Black Separatist,"","",2010
44.9919418,-93.2941662,The Israelite Church of God in Jesus Christ,North Minneapolis,MINNESOTA,"",Black Separatist,"","",2011
44.9919418,-93.2941662,The Israelite Church of God in Jesus Christ,North Minneapolis,MINNESOTA,"",Black Separatist,"","",2012
44.9919418,-93.2941662,The Israelite Church of God in Jesus Christ,North Minneapolis,MINNESOTA,"",Black Separatist,"","",2013
33.6814526,-112.0628157,Original North Phoenix Tea Party,North Phoenix,ARIZONA,"",General Hate,"","",2012
33.6814526,-112.0628157,Original North Phoenix Tea Party,North Phoenix,ARIZONA,"",General Hate,"","",2013
41.8535518,-71.4676639,United Northern and Southern Knights of the KKK,North Providence,RHODE ISLAND,"",Ku Klux Klan,"","",2008
41.8535518,-71.4676639,United Northern and Southern Knights of the KKK,North Providence,RHODE ISLAND,"",Ku Klux Klan,"","",2009
41.8535518,-71.4676639,United Northern and Southern Knights of the KKK,North Providence,RHODE ISLAND,"",Ku Klux Klan,"","",2010
32.8342952,-97.2289029,White Student Union of Tarrant County,North Richland Hills,TEXAS,"",White Nationalist,"","",2013
41.8461167,-87.8157429,National Knights of the KKK,North Riverside,ILLINOIS,"",Ku Klux Klan,"","",2004
41.8461167,-87.8157429,National Socialist Movement,North Riverside,ILLINOIS,National Socialist Movement,Neo-Nazi,"","",2004
41.8461167,-87.8157429,National Socialist Movement,North Riverside,ILLINOIS,National Socialist Movement,Neo-Nazi,"","",2005
41.3136644,-81.7245739,National Alliance,North Royalton,OHIO,National Alliance,Neo-Nazi,"","",2000
41.3136644,-81.7245739,Faith2Action,North Royalton,OHIO,"",Anti-LGBTQ,"","",2015
41.3136644,-81.7245739,Faith2Action,North Royalton,OHIO,"",Anti-LGBTQ,"","",2016
41.3136644,-81.7245739,Faith2Action,North Royalton,OHIO,"",Anti-LGBTQ,"","",2017
41.3136644,-81.7245739,Faith2Action,North Royalton,OHIO,"",Anti-LGBTQ,Yes,"",2018
41.3136644,-81.7245739,Faith2Action,North Royalton,OHIO,"",Anti-LGBTQ,Yes,"",2019
40.3797913,-79.8094916,"Casa D'Ice Signs",North Versailles,PENNSYLVANIA,"",Anti-Muslim,"","",2010
40.3797913,-79.8094916,"Casa D'Ice Signs",North Versailles,PENNSYLVANIA,"",Anti-Muslim,"","",2011
40.3797913,-79.8094916,"Casa D'Ice Signs",North Versailles,PENNSYLVANIA,"",Anti-Muslim,"","",2012
40.3797913,-79.8094916,"Casa D'Ice Signs",North Versailles,PENNSYLVANIA,"",Anti-Muslim,"","",2013
40.3797913,-79.8094916,"Casa D'Ice Signs",North Versailles,PENNSYLVANIA,"",Anti-Muslim,"","",2014
40.3797913,-79.8094916,"Casa D'Ice Signs",North Versailles,PENNSYLVANIA,"",Anti-Muslim,"","",2015
32.4990747,-94.7509794,League of the South,Northeast Texas,TEXAS,League of the South,Neo-Confederate,"","",2003
32.4990747,-94.7509794,League of the South,Northeast Texas,TEXAS,League of the South,Neo-Confederate,"","",2004
32.4990747,-94.7509794,League of the South,Northeast Texas,TEXAS,League of the South,Neo-Confederate,"","",2005
32.4990747,-94.7509794,League of the South,Northeast Texas,TEXAS,League of the South,Neo-Confederate,"","",2006
32.4990747,-94.7509794,League of the South,Northeast Texas,TEXAS,League of the South,Neo-Confederate,"","",2007
38.8375215,-120.8958242,Golden State Skinheads,Northern California,CALIFORNIA,"",Racist Skinhead,"","",2006
38.8375215,-120.8958242,Golden State Skinheads,Northern California,CALIFORNIA,"",Racist Skinhead,"","",2007
38.8375215,-120.8958242,Blood and Honour America Division,Northern California,CALIFORNIA,Blood & Honour,Racist Skinhead,"","",2011
38.8375215,-120.8958242,Israel United In Christ,Northern California,CALIFORNIA,"",Black Separatist,"","",2018
41.2945652,-86.1209988,Council of Conservative Citizens,Northern Indiana,INDIANA,Council of Conservative Citizens,White Nationalist,"","",2007
46.5602524,-87.4075631,National Socialist Movement,Northern MI,MICHIGAN,National Socialist Movement,Neo-Nazi,"","",2006
46.5602524,-87.4075631,National Socialist Movement,Northern MI,MICHIGAN,National Socialist Movement,Neo-Nazi,"","",2007
47.5629723,-94.8476633,National Socialist Movement,Northern MN,MINNESOTA,National Socialist Movement,Neo-Nazi,"","",2006
47.5629723,-94.8476633,National Socialist Movement,Northern MN,MINNESOTA,National Socialist Movement,Neo-Nazi,"","",2007
38.8375215,-120.8958242,Golden State Skinheads,Northern,CALIFORNIA,"",Racist Skinhead,"","",2015
38.8375215,-120.8958242,Golden State Skinheads,Northern,CALIFORNIA,"",Racist Skinhead,"","",2016
38.8375215,-120.8958242,Golden State Skinheads,Northern,CALIFORNIA,"",Racist Skinhead,"","",2017
38.8375215,-120.8958242,Golden State Skinheads,Northern,CALIFORNIA,"",Racist Skinhead,Yes,"",2018
38.8375215,-120.8958242,Golden State Skinheads,Northern,CALIFORNIA,"",Racist Skinhead,Yes,"",2019
33.229007,-87.5772293,League of the South,Northport,ALABAMA,League of the South,Neo-Confederate,"","",2018
48.9160223,-117.7816505,The Ark,Northport,WASHINGTON,"",Christian Identity,"","",2012
35.1992446,-101.9206761,League of the South,Northwest Texas,TEXAS,League of the South,Neo-Confederate,"","",2000
35.1992446,-101.9206761,League of the South,Northwest Texas,TEXAS,League of the South,Neo-Confederate,"","",2004
35.1992446,-101.9206761,League of the South,Northwest Texas,TEXAS,League of the South,Neo-Confederate,"","",2005
32.1656221,-82.9000751,League of the South,Northwest,GEORGIA,League of the South,Neo-Confederate,"","",2008
45.010046,-71.794817,Aryan Nations,Norton,VERMONT,"",Neo-Nazi,"","",2013
45.010046,-71.794817,Aryan Nations,Norton,VERMONT,"",Neo-Nazi,"","",2014
44.2139566,-70.5448096,ACT for America,Norway,MAINE,"ACT for America ",Anti-Muslim,"","",2018
39.3698263,-76.4548626,Label 56,Nottingham,MARYLAND,"",Hate Music,"","",2014
39.3698263,-76.4548626,Label 56,Nottingham,MARYLAND,"",Hate Music,"","",2015
39.3698263,-76.4548626,Label 56,Nottingham,MARYLAND,"",Hate Music,"","",2016
43.7254385,-116.8012557,World Church of the Creator,Notus,IDAHO,"",Neo-Nazi,"","",2002
38.1074198,-122.5697032,National Organization for European American Rights,Novato,CALIFORNIA,"",General Hate,"","",2000
38.1074198,-122.5697032,European-American Unity and Rights Organization,Novato,CALIFORNIA,"",White Nationalist,"","",2001
38.1074198,-122.5697032,European-American Unity and Rights Organization,Novato,CALIFORNIA,"",White Nationalist,"","",2002
47.9949267,-115.7782979,Church of True Israel,Noxon,MONTANA,"",Christian Identity,"","",2000
47.9949267,-115.7782979,Church of True Israel,Noxon,MONTANA,"",Christian Identity,"","",2002
47.9949267,-115.7782979,Church of True Israel,Noxon,MONTANA,"",Christian Identity,"","",2003
47.9949267,-115.7782979,Church of True Israel,Noxon,MONTANA,"",Christian Identity,"","",2004
47.9949267,-115.7782979,Church of True Israel,Noxon,MONTANA,"",Christian Identity,"","",2005
47.9949267,-115.7782979,Church of True Israel,Noxon,MONTANA,"",Christian Identity,"","",2006
